#Version: 20120221									
#Site: KAWW001									
#Date: 2022-02-03									
#Listener: shibbard									
#Sample scheme: 10 seconds every 2 minutes									
#Time	Src	Src	Src	Src	Src	Src	Src	Notes	TagDate
0:00:00	22	25	39.1						4/24/2023 13:01
0:02:00	22	39.1	41.1	21					4/7/2023 10:30
0:04:00	1.1	39.1						"I found this site that states it was raining in Millinocket 2/3/22 until 6pm with a high of 42*F, https://weatherspark.com/h/d/27457/2022/2/3/Historical-Weather-on-Thursday-February-3-2022-in-Millinocket-Maine-United-States#Sections-ObservedWeather"	4/7/2023 10:27
0:06:00	39.1	1.1	25	22					4/7/2023 10:27
0:08:00	39.1	22	25						4/7/2023 10:27
0:10:00	39.1	22							4/7/2023 10:30
0:12:00	39.1	1.1	22						4/7/2023 10:30
0:14:00	22	39.1	1						4/7/2023 10:30
0:16:00	22	39.1							4/7/2023 10:30
0:18:00	39.1	22							4/7/2023 10:30
0:20:00	22	39.1						"For sure sounds like dripping from liquid water, so I am just going to put 22 since this cannot be confirmed nor denied."	4/24/2023 13:01
0:22:00	22	39.1	25						4/7/2023 10:31
0:24:00	22	39.1							4/7/2023 10:30
0:26:00	22	39.1							4/7/2023 10:30
0:28:00	22	39.1							4/7/2023 10:29
0:30:00	22	39.1							4/24/2023 13:01
0:32:00	22	21.1	39.1						4/24/2023 13:02
0:34:00	39.1	22	1.1						4/7/2023 10:29
0:36:00	22	39.1							4/7/2023 10:29
0:38:00	39.1	22							4/7/2023 10:29
0:40:00	39.1	22							4/7/2023 10:29
0:42:00	22	39.1							4/7/2023 10:29
0:44:00	22	39.1							4/7/2023 10:29
0:46:00	22	39.1							4/7/2023 10:29
0:48:00	39.1	22							4/7/2023 10:29
0:50:00	39.1	22							4/7/2023 10:29
0:52:00	39.1	22							4/7/2023 10:29
0:54:00	39.1	22							4/7/2023 10:29
0:56:00	39.1	22							4/7/2023 10:29
0:58:00	39.1	22							4/7/2023 10:29
1:00:00	39.1	22							4/7/2023 10:29
1:02:00	39.1	22							4/7/2023 10:29
1:04:00	39.1	22							4/7/2023 10:29
1:06:00	39.1	22							4/7/2023 10:29
1:08:00	22	39.1	1.1						4/7/2023 10:29
1:10:00	22	39.1							4/7/2023 10:29
1:12:00	39.1	22	25						4/7/2023 10:29
1:14:00	39.1	22							4/7/2023 10:29
1:16:00	39.1	22	25						4/7/2023 10:29
1:18:00	39.1	22							4/7/2023 10:29
1:20:00	39.1	22							4/7/2023 10:29
1:22:00	39.1	22							4/7/2023 10:29
1:24:00	39.1	22							4/7/2023 10:29
1:26:00	22	39.1							4/7/2023 10:31
1:28:00	39.1	22							4/7/2023 10:31
1:30:00	39.1	22							4/7/2023 10:31
1:32:00	39.1	22							4/7/2023 10:31
1:34:00	39.1	22							4/7/2023 10:31
1:36:00	22	39.1							4/7/2023 10:31
1:38:00	22	39.1							4/7/2023 10:31
1:40:00	22	39.1							4/7/2023 10:31
1:42:00	22	39.1							4/7/2023 10:31
1:44:00	39.1	22							4/7/2023 10:31
1:46:00	22	39.1							4/7/2023 10:31
1:48:00	22	39.1							4/7/2023 10:31
1:50:00	22	39.1							4/7/2023 10:31
1:52:00	22	21.1	39.1						4/24/2023 13:02
1:54:00	22	39.1							4/24/2023 13:02
1:56:00	22	39.1							4/7/2023 10:31
1:58:00	22	39.1							4/7/2023 10:31
2:00:00	22	39.1							4/7/2023 10:31
2:02:00	22	25	39.1						4/7/2023 10:31
2:04:00	22	25	39.1						4/7/2023 10:31
2:06:00	22	39.1							4/7/2023 10:31
2:08:00	22	39.1	21						4/7/2023 10:31
2:10:00	22	39.1							4/7/2023 10:31
2:12:00	39.1	22	21.1						4/24/2023 13:02
2:14:00	39.1	22							4/7/2023 10:32
2:16:00	39.1	22	21						4/7/2023 10:32
2:18:00	39.1	22	21						4/7/2023 10:32
2:20:00	39.1	22	21						4/7/2023 10:32
2:22:00	22	21.1	39.1						4/24/2023 13:03
2:24:00	39.1	22							4/7/2023 10:32
2:26:00	22	39.1							4/7/2023 10:32
2:28:00	22	39.1	21						4/7/2023 10:32
2:30:00	22	39.1	21						4/7/2023 10:32
2:32:00	39.1	22	25						4/7/2023 10:32
2:34:00	22	39.1	21						4/7/2023 10:32
2:36:00	39.1	22							4/7/2023 10:32
2:38:00	22	25	39.1						4/7/2023 10:32
2:40:00	39.1	22							4/7/2023 10:32
2:42:00	39.1	22							4/7/2023 10:32
2:44:00	39.1	22							4/7/2023 10:32
2:46:00	22	39.1	21						4/7/2023 10:32
2:48:00	22	39.1							4/7/2023 10:32
2:50:00	39.1	22							4/7/2023 10:32
2:52:00	22	39.1							4/7/2023 10:32
2:54:00	39.1	22							4/7/2023 10:32
2:56:00	39.1	21.1	22						4/24/2023 13:03
2:58:00	39.1	22							4/7/2023 10:32
3:00:00	39.1	22							4/7/2023 10:32
3:02:00	39.1	22							4/7/2023 10:32
3:04:00	39.1	22	39.1						4/7/2023 10:32
