#Version: 20120221									
#Site: KAWW001									
#Date: 2022-02-08									
#Listener: echobbs									
#Sample scheme: 10 seconds every 2 minutes									
#Time	Src	Src	Src	Src	Src	Src	Src	Notes	TagDate
0:00:00	22.3								4/20/2023 15:30
0:02:00	22.3								4/14/2023 13:11
0:04:00	22.3								4/14/2023 13:11
0:06:00	22.3								4/14/2023 13:11
0:08:00	22.3								4/14/2023 13:11
0:10:00	22.3	21							4/14/2023 13:11
0:12:00	1.1	22.3							4/14/2023 13:12
0:14:00	22.3	1.1							4/14/2023 13:12
0:16:00	22.3								4/20/2023 11:01
0:18:00	22.3								4/14/2023 13:12
0:20:00	22.3								4/14/2023 13:12
0:22:00	22.3								4/14/2023 13:13
0:24:00	22.3								4/14/2023 13:13
0:26:00	22.3								4/14/2023 13:14
0:28:00	22.3								4/14/2023 13:13
0:30:00	22.3								4/14/2023 13:14
0:32:00	22.3								4/14/2023 13:14
0:34:00	22.3								4/14/2023 13:14
0:36:00	22.3	40							4/14/2023 13:14
0:38:00	22.3								4/14/2023 13:14
0:40:00	22.3	1.1							4/14/2023 13:14
0:42:00	22.3								4/14/2023 13:14
0:44:00	22.3	1.1							4/14/2023 13:15
0:46:00	22.3								4/14/2023 13:15
0:48:00	22.3								4/14/2023 13:15
0:50:00	22.3								4/14/2023 13:15
0:52:00	22.3								4/14/2023 13:16
0:54:00	22.3								4/14/2023 13:16
0:56:00	22.3	6							4/14/2023 13:16
0:58:00	6	22.3							4/14/2023 13:16
1:00:00	6	22.3							4/14/2023 13:16
1:02:00	22.3								4/14/2023 13:17
1:04:00	22.3								4/14/2023 13:18
1:06:00	22.3								4/14/2023 13:18
1:08:00	22.3								4/14/2023 13:18
1:10:00	22.3	39							4/14/2023 13:18
1:12:00	22.3								4/14/2023 13:18
1:14:00		22.3							4/14/2023 13:29
1:16:00	22.3								4/14/2023 13:30
1:18:00	22.3								4/14/2023 13:30
1:20:00	22.3								4/14/2023 13:30
1:22:00	22.3	21.1							4/14/2023 13:30
1:24:00	22.3	21.1							4/14/2023 13:30
1:26:00	21.1								4/14/2023 13:30
1:28:00	21.1	22.3							4/14/2023 13:31
1:30:00	22.3								4/14/2023 13:31
1:32:00	21.1	22.3							4/14/2023 13:31
