#Version: 20120221									
#Site: KAWW001									
#Date: 2022-02-05									
#Listener: alexhey									
#Sample scheme: 10 seconds every 2 minutes									
#Time	Src	Src	Src	Src	Src	Src	Src	Notes	TagDate
0:00:00	22.3	21							4/11/2023 11:51
0:02:00	22.3	21							4/4/2023 13:52
0:04:00	22.3	21							4/5/2023 11:59
0:06:00	22.3	21							4/6/2023 10:25
0:08:00	22.3	21							4/4/2023 13:52
0:10:00	22.3	21							4/4/2023 13:53
0:12:00	22.3	21							4/4/2023 13:53
0:14:00	22.3	21							4/4/2023 13:53
0:16:00	22.3	21							4/4/2023 13:53
0:18:00	22.3	21							4/4/2023 13:53
0:20:00	22.3	21							4/11/2023 11:53
0:22:00	22.3	21							4/4/2023 13:53
0:24:00	22.3	21							4/4/2023 13:54
0:26:00	22.3	21							4/4/2023 14:02
0:28:00	22.3	21							4/4/2023 14:02
0:30:00	22.3	21	39.1						4/4/2023 14:02
0:32:00	22.3	21.1							4/4/2023 14:02
0:34:00	21.1	21.1							4/4/2023 14:02
0:36:00	22.3	21.1							4/4/2023 14:02
0:38:00	22.3	21.1							4/4/2023 14:02
0:40:00	22.3	21.1	39.1						4/4/2023 14:02
0:42:00	22.3	21.1	39.1						4/4/2023 14:02
0:44:00	22.3	39.1	21.1						4/4/2023 14:02
0:46:00	22.3	6	39.1						4/4/2023 14:02
0:48:00	22.3	39.1	6						4/4/2023 14:02
0:50:00	22.3	6	21.1						4/4/2023 14:02
0:52:00	22.3	21.1							4/4/2023 14:02
0:54:00	22.3	21.1							4/4/2023 14:02
0:56:00	22.3	21.1	25						4/4/2023 14:02
0:58:00	22.3	21.1							4/4/2023 14:02
1:00:00	22.3	21.1							4/4/2023 14:02
1:02:00	22.3	21.1							4/4/2023 14:02
1:04:00	22.3	21.1							4/4/2023 14:02
1:06:00	22.3	21.1							4/4/2023 14:02
1:08:00	22.3	21.1							4/4/2023 14:02
1:10:00	22.3	21.1	1.1						4/4/2023 14:02
1:12:00	22.3	21.1							4/4/2023 14:02
1:14:00	22.3	21							4/4/2023 14:02
1:16:00	22.3	21							4/4/2023 14:03
1:18:00	22.3	21.1							4/5/2023 11:07
1:20:00	22.3								4/5/2023 11:07
1:22:00	22.3	21.1							4/5/2023 11:07
1:24:00	22.3	21.1							4/5/2023 11:07
1:26:00	22.3	21	29						4/5/2023 11:07
1:28:00	22.3	21.1							4/5/2023 11:07
1:30:00	22.3	21.1							4/5/2023 11:07
1:32:00	22.3	21.1							4/5/2023 11:08
1:34:00		22.3	21.1						4/5/2023 11:08
1:36:00	21.1	1.1	22.3						4/5/2023 11:08
1:38:00	1.1	22.3	21.1						4/5/2023 11:08
1:40:00	21.1	22.3	21.1						4/5/2023 11:08
1:42:00	1.1	22.3							4/5/2023 11:08
1:44:00	22.3	21.1							4/5/2023 11:09
1:46:00	22.3	21.1							4/5/2023 11:09
1:48:00	22.3		21.1						4/5/2023 11:09
1:50:00	39.1	21.1	22.3						4/5/2023 11:09
1:52:00	22.3	21.1							4/5/2023 11:09
1:54:00	21.1	39.1	22.3						4/5/2023 11:10
1:56:00	22.3	21.1							4/5/2023 11:10
1:58:00	22.3	21.1							4/5/2023 11:10
2:00:00	6	22.3	21.1						4/5/2023 11:10
2:02:00	22.3	21.1	6						4/5/2023 11:10
2:04:00	6	22.3	21.1						4/5/2023 11:10
2:06:00	6	22.3	21.1						4/11/2023 11:53
2:08:00	6	22.3	21.1						4/5/2023 11:11
2:10:00	22.3	1.1	21.1						4/5/2023 11:11
2:12:00		21.1	22.3						4/5/2023 11:11
2:14:00	1.1	21.1							4/5/2023 11:11
2:16:00	1.1	21.1							4/5/2023 11:11
2:18:00	22.3	21.1							4/5/2023 11:13
2:20:00	21.1								4/11/2023 11:53
2:22:00	21.1	22.3							4/5/2023 11:13
2:24:00	21.1								4/5/2023 11:13
2:26:00	21.1	39						cracking	4/11/2023 11:53
2:28:00	21.1								4/11/2023 11:53
2:30:00	21.1								4/5/2023 11:14
2:32:00	21.1	39.1							4/5/2023 11:14
2:34:00	21.1	39.1	22.3						4/5/2023 11:14
2:36:00	1.1	21.1							4/5/2023 11:14
2:38:00	21.1								4/5/2023 11:15
2:40:00	21.1								4/5/2023 11:15
2:42:00	21.1								4/5/2023 11:15
2:44:00	21.1	39.1							4/5/2023 11:15
2:46:00	21.1								4/5/2023 11:15
2:48:00	21.1	39.1							4/5/2023 11:15
2:50:00	21.1								4/5/2023 11:16
2:52:00	21.1								4/5/2023 11:16
2:54:00	21.1	39.1							4/5/2023 11:16
2:56:00	21.1	39.1							4/5/2023 11:16
2:58:00	21.1	22.3	39.1						4/5/2023 11:16
3:00:00	21.1	39.1							4/5/2023 11:16
3:02:00	39.1	21.1	22.3						4/5/2023 11:17
3:04:00	22.3	21.1	39.1						4/5/2023 11:17
3:06:00	21.1								4/5/2023 11:17
3:08:00	21.1								4/5/2023 11:17
3:10:00	21.1	6							4/5/2023 11:17
3:12:00	21.1	39.1							4/5/2023 11:18
3:14:00	21.1	39.1							4/5/2023 11:18
3:16:00	21.1								4/5/2023 11:18
3:18:00	21.1								4/5/2023 11:18
3:20:00	21.1	39.1							4/5/2023 11:18
3:22:00	21.1	39.1							4/5/2023 11:24
3:24:00	21.1	22.3							4/5/2023 11:24
3:26:00	22.3		21.1						4/5/2023 11:25
