#Version: 20120221									
#Site: KAWW002									
#Date: 2022-02-06									
#Listener: alexhey									
#Sample scheme: 10 seconds every 2 minutes									
#Time	Src	Src	Src	Src	Src	Src	Src	Notes	TagDate
0:00:00	41.2							static present throughout whole day	4/18/2023 10:09
0:02:00	0								4/17/2023 12:14
0:04:00	25								4/17/2023 12:14
0:06:00	0								4/17/2023 12:15
0:08:00	0								4/17/2023 12:15
0:10:00	25	39							4/17/2023 12:15
0:12:00	39								4/17/2023 12:15
0:14:00	20								4/17/2023 12:15
0:16:00	21.1								4/17/2023 12:16
0:18:00	39.1								4/17/2023 12:16
0:20:00	21.1								4/17/2023 12:16
0:22:00	25								4/17/2023 12:16
0:24:00	21.1	39.1							4/17/2023 12:16
0:26:00	21	39.1							4/17/2023 12:16
0:28:00	25								4/17/2023 12:16
0:30:00	21.1	25							4/17/2023 12:17
0:32:00	39.1								4/17/2023 12:17
0:34:00	25								4/17/2023 12:17
0:36:00	21.1	20	25						4/18/2023 11:54
0:38:00	20								4/17/2023 12:18
0:40:00	25								4/17/2023 12:18
0:42:00	99								4/17/2023 12:18
0:44:00	99							slight clicking	4/17/2023 12:18
0:46:00	0								4/17/2023 12:18
0:48:00	25								4/17/2023 12:19
0:50:00	21.1	25							4/18/2023 11:54
0:52:00	21.1	99							4/17/2023 12:19
0:54:00	21.1	39.1							4/17/2023 12:19
0:56:00	21.1								4/17/2023 12:19
0:58:00	21.1	39.1	25						4/17/2023 12:19
1:00:00	21.1	39.1							4/17/2023 12:20
1:02:00	21.1	39.1							4/17/2023 12:20
1:04:00	39.1	21	25						4/17/2023 12:20
1:06:00	39.1	25	21.1						4/17/2023 12:20
1:08:00	21.1	39.1							4/17/2023 12:32
1:10:00	39.1								4/17/2023 12:32
1:12:00	21.1	39.1							4/17/2023 12:32
1:14:00	1.1								4/17/2023 12:32
1:16:00	21.1								4/17/2023 12:32
1:18:00	21.1	39.1							4/17/2023 12:32
1:20:00	21.1	40						large branch breaking?	4/17/2023 12:33
1:22:00	21.1	39.1							4/17/2023 12:33
1:24:00	22	25	21.1						4/17/2023 12:33
1:26:00	21.1	39.1							4/18/2023 11:49
1:28:00	25	21.1	39.1						4/17/2023 12:33
1:30:00	21.1	25							4/17/2023 12:33
1:32:00	21.1	39.1							4/17/2023 12:34
