#Version: 20120221									
#Site: KAWW004									
#Date: 2022-03-02									
#Listener: echobbs									
#Sample scheme: 10 seconds every 2 minutes									
#Time	Src	Src	Src	Src	Src	Src	Src	Notes	TagDate
0:00:00	21.1								5/4/2023 10:47
0:02:00	22.1								5/2/2023 11:02
0:04:00	22.1								5/2/2023 11:02
0:06:00	21.1								5/2/2023 11:02
0:08:00	21.1								5/2/2023 11:02
0:10:00	21.1	22.3							5/2/2023 11:02
0:12:00	21.1	22.3	1.1						5/2/2023 11:02
0:14:00	21.1	39.1							5/2/2023 11:03
0:16:00	21.1	22.3							5/2/2023 11:03
0:18:00	22.3								5/2/2023 11:03
0:20:00	22.3								5/2/2023 11:03
0:22:00	21.1	22.3	39.1						5/2/2023 11:03
0:24:00	21.1	22.3							5/2/2023 11:03
0:26:00	21.1								5/2/2023 11:04
0:28:00	21.1	22.3							5/2/2023 11:04
0:30:00	21.1	39.1	22.3						5/2/2023 11:04
0:32:00	21.1	22.3							5/2/2023 11:04
0:34:00	22.3								5/2/2023 11:04
0:36:00	22.3	21.1							5/2/2023 11:04
0:38:00	22.3								5/2/2023 11:05
0:40:00	22.3								5/2/2023 11:05
0:42:00	22.3								5/2/2023 11:05
0:44:00	22.3	25							5/2/2023 11:05
0:46:00	22.3								5/2/2023 11:05
0:48:00	22.3	21.1							5/2/2023 11:06
0:50:00	21.1	22.3							5/2/2023 11:06
0:52:00	21.1	22.3							5/2/2023 11:06
0:54:00	21.1	22.3							5/2/2023 11:06
0:56:00	21.1	22.3							5/2/2023 11:06
0:58:00	21.1	22.3							5/2/2023 11:06
1:00:00	21.1	22.3							5/2/2023 11:07
1:02:00	21.1	22.3							5/2/2023 11:07
1:04:00	21.1	22.3							5/2/2023 11:07
1:06:00	21	21.1	22.3						5/2/2023 11:07
1:08:00	21.1	22.3							5/2/2023 11:07
1:10:00	21.1	22.3							5/2/2023 11:07
1:12:00	21.1	22.3							5/2/2023 11:08
1:14:00	21.1	22.3							5/2/2023 11:08
1:16:00	21.1								5/2/2023 11:08
1:18:00	21.1	22.3							5/2/2023 11:08
1:20:00	21.1	22.3							5/2/2023 11:08
1:22:00	21.1	22.3							5/2/2023 11:08
1:24:00	21.1	22.3							5/2/2023 11:09
1:26:00	21.1	22.3							5/2/2023 11:09
1:28:00	21.1	22.3							5/2/2023 11:09
1:30:00	22.3								5/2/2023 11:09
1:32:00	22.3								5/2/2023 11:09
1:34:00	22.3								5/2/2023 11:09
1:36:00	22.3								5/2/2023 11:10
1:38:00	22.3								5/2/2023 11:10
1:40:00	22.3								5/2/2023 11:10
1:42:00	22.3								5/2/2023 11:10
1:44:00	22.3	1.1							5/2/2023 11:10
1:46:00	22.3	1.1							5/2/2023 11:10
1:48:00	22.3	1.1							5/2/2023 11:11
1:50:00	22.3								5/2/2023 11:11
1:52:00	22.3								5/2/2023 11:11
1:54:00	22.3								5/2/2023 11:11
1:56:00	22.3								5/2/2023 11:11
1:58:00	22.3								5/2/2023 11:11
2:00:00	22.3								5/2/2023 11:12
2:02:00	22.3								5/2/2023 11:12
2:04:00	22.3								5/2/2023 11:12
2:06:00	22.3	21.1							5/2/2023 11:12
2:08:00	22.3								5/2/2023 11:12
2:10:00	22.3								5/2/2023 11:13
2:12:00	39	22.3							5/2/2023 11:13
2:14:00	22.3								5/2/2023 11:13
2:16:00	22.3								5/2/2023 11:13
2:18:00	22.3								5/2/2023 11:13
2:20:00	22.3								5/2/2023 11:13
2:22:00	22.3								5/2/2023 11:14
2:24:00	22.3								5/2/2023 11:14
2:26:00	22.3								5/2/2023 11:14
2:28:00	22.3								5/2/2023 11:14
2:30:00	22.3	21.1							5/2/2023 11:14
2:32:00	22.3								5/2/2023 11:14
2:34:00	22.3								5/2/2023 11:15
2:36:00	22.3	25							5/2/2023 11:22
2:38:00	22.3								5/2/2023 11:22
2:40:00	22.3								5/2/2023 11:23
2:42:00	22.3								5/2/2023 11:23
2:44:00	22.3	21.1							5/2/2023 11:23
2:46:00	22.3	21							5/2/2023 11:23
2:48:00	22.3	21.1							5/2/2023 11:23
2:50:00	22.3								5/2/2023 11:23
2:52:00	22.3								5/2/2023 11:24
2:54:00	22.3								5/2/2023 11:24
2:56:00	22.3	21.1							5/2/2023 11:24
2:58:00	22.3	21.1							5/2/2023 11:24
3:00:00	22.3	21.1							5/2/2023 11:24
3:02:00	21.1								5/2/2023 11:25
3:04:00	21.1								5/2/2023 11:25
3:06:00	21.1	22.3							5/2/2023 11:25
3:08:00	21.1	22.3							5/2/2023 11:25
3:10:00	21.1	22.3							5/2/2023 11:25
3:12:00	22.3								5/2/2023 11:25
3:14:00	21.1	22.3							5/2/2023 11:26
3:16:00	22.3								5/2/2023 11:26
3:18:00	22.3								5/2/2023 11:26
3:20:00	22.3								5/2/2023 11:26
3:22:00	21.1	22.3							5/2/2023 11:26
3:24:00	21.1	22.3							5/2/2023 11:26
3:26:00	21.1	22.3							5/2/2023 11:27
3:28:00	21.1	22.3	25						5/2/2023 11:27
3:30:00	21.1	22.3							5/2/2023 11:27
3:32:00	21.1	22.3	1.1						5/2/2023 11:27
3:34:00	22.3	1.1							5/2/2023 11:30
3:36:00	21.1	1.1	22.3						5/2/2023 11:30
3:38:00	1.1	22.3							5/2/2023 11:31
3:40:00	1.1	22.3							5/2/2023 11:31
3:42:00	22.3								5/2/2023 11:31
3:44:00	21.1	22.3							5/2/2023 11:31
3:46:00	22.3								5/2/2023 11:31
3:48:00	21.1	22.3							5/2/2023 11:31
3:50:00	21.1	22.3							5/2/2023 11:31
3:52:00	21.1	22.3							5/2/2023 11:32
3:54:00	21.1	22.3							5/2/2023 11:32
3:56:00	22.3								5/2/2023 11:32
3:58:00	22.3								5/2/2023 11:32
4:00:00	22.3								5/2/2023 11:32
4:02:00	21.1	22.3							5/2/2023 11:33
4:04:00	22.3								5/2/2023 11:33
4:06:00	22.3								5/2/2023 11:33
4:08:00	21.1	22.3							5/2/2023 11:33
4:10:00	21.1								5/2/2023 11:34
4:12:00	21.1	39							5/2/2023 11:34
4:14:00	21.1								5/2/2023 11:34
4:16:00	21.1								5/2/2023 11:34
4:18:00	21.1	25							5/2/2023 11:34
4:20:00	21.1	1.1							5/2/2023 11:34
4:22:00	21.1	39							5/2/2023 11:34
4:24:00	21.1	39							5/2/2023 11:34
4:26:00	21.1	22.3							5/2/2023 11:35
4:28:00	21.1								5/2/2023 11:35
4:30:00	21.1	21	39.1						5/2/2023 11:35
4:32:00	21.1								5/2/2023 11:35
4:34:00	21.1	39.1	21						5/2/2023 11:35
4:36:00	21.1	39.1							5/2/2023 11:36
4:38:00	21.1	1.1							5/2/2023 11:36
4:40:00	21.1								5/2/2023 11:36
4:42:00	21	39.1							5/2/2023 11:36
4:44:00	21.1	39.1							5/2/2023 11:36
4:46:00	21.1	39.1							5/2/2023 11:36
4:48:00	21	39.1	1.1						5/2/2023 11:36
4:50:00	21.1	39.1							5/2/2023 11:37
4:52:00	21.1	39.1							5/2/2023 11:37
4:54:00	21.1	39.1	25						5/2/2023 11:37
4:56:00	21.1	22.3							5/2/2023 12:02
4:58:00	21.1	22.3							5/2/2023 12:02
5:00:00	21.1	39.1							5/2/2023 12:02
5:02:00	21.1	39.1	21						5/2/2023 12:02
