#Version: 20120221									
#Site: KAWW002									
#Date: 2022-03-01									
#Listener: alexhey									
#Sample scheme: 10 seconds every 2 minutes									
#Time	Src	Src	Src	Src	Src	Src	Src	Notes	TagDate
0:00:00	0							light static throughout day	5/9/2023 10:38
0:02:00	25								5/3/2023 12:08
0:04:00	0								5/3/2023 12:08
0:06:00	0								5/3/2023 12:09
0:08:00	21.1								5/3/2023 12:09
0:10:00	25								5/3/2023 12:09
0:12:00	0								5/3/2023 12:09
0:14:00	0								5/3/2023 12:09
0:16:00	6								5/3/2023 12:09
0:18:00	21.1								5/3/2023 12:10
0:20:00	21.1	25							5/3/2023 12:10
0:22:00	21.1								5/3/2023 12:10
0:24:00	21.1								5/3/2023 12:10
0:26:00	40	21.1							5/3/2023 12:10
0:28:00	21.1								5/3/2023 12:10
0:30:00	0								5/3/2023 12:11
0:32:00	25								5/3/2023 12:11
0:34:00	0								5/3/2023 12:11
0:36:00	0								5/3/2023 12:11
0:38:00	0								5/3/2023 12:11
0:40:00	6	25							5/3/2023 12:11
0:42:00	6								5/3/2023 12:12
0:44:00	40	25							5/3/2023 12:12
0:46:00	0								5/3/2023 12:12
0:48:00	6								5/3/2023 12:12
0:50:00	0								5/3/2023 12:12
0:52:00	0								5/3/2023 12:13
0:54:00	0								5/3/2023 12:13
0:56:00	25								5/3/2023 12:13
0:58:00	25								5/3/2023 12:13
1:00:00	0								5/3/2023 12:13
1:02:00	25								5/3/2023 12:14
1:04:00	0								5/3/2023 12:15
1:06:00	0								5/3/2023 12:15
1:08:00	0								5/3/2023 12:15
1:10:00	0								5/3/2023 12:15
1:12:00	1.1								5/3/2023 12:15
1:14:00	1.1								5/3/2023 12:16
1:16:00	0								5/3/2023 12:16
1:18:00	0								5/3/2023 12:16
1:20:00	1.1								5/3/2023 12:16
1:22:00	1.1	99							5/3/2023 12:16
1:24:00	0								5/3/2023 12:16
1:26:00	0								5/3/2023 12:17
1:28:00	0								5/3/2023 12:19
1:30:00	0								5/3/2023 12:19
1:32:00	0								5/3/2023 12:20
1:34:00	25								5/3/2023 12:20
1:36:00	0								5/3/2023 12:20
1:38:00	0								5/3/2023 12:20
1:40:00	39							branch	5/3/2023 12:20
1:42:00	0								5/3/2023 12:20
1:44:00	0								5/3/2023 12:21
1:46:00	40								5/3/2023 12:21
1:48:00	25								5/3/2023 12:21
1:50:00	6								5/3/2023 12:28
1:52:00	6	25							5/3/2023 12:28
1:54:00	6	20							5/3/2023 12:28
1:56:00	0								5/3/2023 12:28
1:58:00	0								5/3/2023 12:28
2:00:00	99								5/3/2023 12:29
2:02:00	0								5/3/2023 12:29
2:04:00	0								5/3/2023 12:29
2:06:00	6	20							5/3/2023 12:29
2:08:00	0								5/3/2023 12:29
2:10:00	6	25							5/3/2023 12:29
2:12:00	0								5/3/2023 12:30
2:14:00	0								5/3/2023 12:30
2:16:00	20	6							5/3/2023 12:30
2:18:00	6								5/3/2023 12:30
2:20:00	20								5/3/2023 12:30
2:22:00	6								5/3/2023 12:30
2:24:00	6								5/3/2023 12:31
2:26:00	1.1	6							5/3/2023 12:31
